,0
1364,37.21064610811839
1365,37.210646108091346
1366,37.21064610807246
1367,37.21064610806204
1368,37.201699247842164
1369,37.18480813546312
1370,37.206056731052676
1371,37.21064610810737
1372,37.21064610813962
1373,37.21064610817942
1374,37.21064610822614
1375,37.18240169588212
1376,37.180111609323546
1377,37.21064610840065
1378,37.21064610846782
1379,37.21064610853819
1380,37.21064610861115
1381,37.21064610868601
1382,37.184932726889116
1383,37.1904860849278
1384,37.21064610891644
1385,37.210646108993565
1386,37.20782220843018
1387,37.20782220815736
1388,37.21032662886854
1389,37.21038073728651
1390,37.187052137608774
1391,37.17782736988891
1392,37.20822029466232
1393,37.21012878777292
1394,37.21003126081162
1395,37.209913004967795
1396,37.20977641469684
1397,37.20962208752106
1398,37.1681293784451
1399,37.16796450197564
1400,37.209076131689265
1401,37.208899034701346
1402,37.20874929880729
1403,37.20864018412995
1404,37.20858196138917
1405,37.20609240398679
1406,37.17000288301925
1407,37.18725326813847
1408,37.20887808879723
1409,37.20904882758176
1410,37.209235642903536
1411,37.20943022719206
1412,37.20962843197931
1413,37.171739677324915
1414,37.168574401915194
1415,37.2101706083267
1416,37.210313960616105
1417,37.21043334589631
1418,37.21052635351153
1419,37.210592008894764
1420,37.2106301218515
1421,37.16705579352439
1422,37.162851516651564
1423,37.210646110407495
1424,37.21064611042483
1425,37.210646110440955
1426,37.2106461104559
1427,37.21064611046963
1428,37.19494998461395
1429,37.15908597591926
1430,37.195541943664736
1431,37.21064611051316
1432,37.21064611052124
1433,37.21064611052818
1434,37.210646110534086
1435,37.21064611053885
1436,37.15034319397547
1437,37.15482020864895
1438,37.21064611054673
1439,37.21064611054719
1440,37.21064611054661
1441,37.210646110544914
1442,37.21064611054218
1443,37.21064611053835
1444,37.154594254844255
1445,37.16066315289587
1446,37.210646038815284
1447,37.21064514506033
1448,37.210641993660595
1449,37.21063547203173
1450,37.21062550273771
1451,37.18762152454871
1452,37.16217547635472
1453,37.2077726863953
1454,37.210566350710465
1455,37.21054977668178
1456,37.210529998653335
1457,37.21050449196719
1458,37.21047301481629
1459,37.161963819690534
1460,37.16125343325407
1461,37.21034971836118
1462,37.2102925530589
1463,37.21022038047111
1464,37.21013195895965
1465,37.21002747124041
1466,37.20749206607597
1467,37.16878042639698
1468,37.1806302693729
1469,37.20944481373446
1470,37.20927367198109
1471,37.20910521520148
1472,37.20894539843152
1473,37.20880083790246
1474,37.179722035747915
1475,37.171764870536066
1476,37.208542171525245
1477,37.20854740465696
1478,37.20861021783958
1479,37.208726221332384
1480,37.20889156567216
1481,37.20910175464502
1482,37.16798680472061
1483,37.171123175493896
1484,37.20983907084925
1485,37.21006796583962
1486,37.210268440080924
1487,37.210431174973095
1488,37.21054947618206
1489,37.2050791027437
1490,37.17920803944697
1491,37.19476028345544
1492,37.21064610872185
1493,37.210646108650565
1494,37.21064610857928
1495,37.21064610850834
1496,37.210646108438084
1497,37.18238837882691
1498,37.1827256739889
1499,37.210646108235345
1500,37.210646108171865
1501,37.21064610811122
1502,37.21064610805387
1503,37.210646108000326
1504,37.2106461079511
1505,37.18322619046603
1506,37.18341130731182
1507,37.21064610783406
1508,37.210646107806696
1509,37.21064610778584
1510,37.2106461077717
1511,37.21064610776454
1512,37.2006379257625
1513,37.18120205605111
1514,37.20550281624898
1515,37.210646107806696
1516,37.210646107834364
1517,37.21064610786827
1518,37.21064610790809
1519,37.21064610795331
1520,37.1787992249065
1521,37.17608806809311
1522,37.21064600941639
1523,37.21064425257632
1524,37.210637827828435
1525,37.21062461565564
1526,37.21060502117949
1527,37.21058130061452
1528,37.18121729609083
1529,37.18786634888329
1530,37.2105086401404
1531,37.21040166085324
1532,37.20782220815736
1533,37.20782220795979
1534,37.21064610868376
1535,37.21064610875711
1536,37.21064610882929
1537,37.21064610890018
1538,37.21064610896959
1539,37.210646109037484
1540,37.21064610910374
1541,37.21064610916828
1542,37.21064610923107
1543,37.21064610929208
1544,37.21064610935123
1545,37.2106461094086
1546,37.210646109464065
1547,37.210646109517725
1548,37.210646109569524
1549,37.21064610961952
1550,37.21064610966764
1551,37.21064610971402
1552,37.210646109758606
1553,37.21064610980145
1554,37.210646109842585
1555,37.210646109882006
1556,37.21064610991979
1557,37.21064610995594
1558,37.21064610999051
1559,37.21064611002349
1560,37.210646110054924
1561,37.210646110084866
1562,37.21064611011333
1563,37.210646110140324
1564,37.2106461101659
1565,37.21064611019008
1566,37.21064611021289
1567,37.210646110234336
1568,37.21064611025451
1569,37.21064611027333
1570,37.210646110290874
1571,37.21064611030718
1572,37.210646110322216
1573,37.21064611033604
1574,37.21064611034864
1575,37.21064611036004
1576,37.21064611037027
1577,37.21064611037933
1578,37.210646110387216
1579,37.210646110393945
1580,37.21064611039954
1581,37.21064611040398
1582,37.21064611040731
1583,37.2106461104095
1584,37.21064611041056
1585,37.210646110410494
1586,37.2106461104093
1587,37.210646110406984
1588,37.21064611040352
1589,37.21064611039893
1590,37.21064611039321
1591,37.210646110386364
1592,37.21064611037834
1593,37.21064611036917
1594,37.21064611035881
1595,37.210646110347255
1596,37.2106461103345
1597,37.21064611032053
1598,37.21064611030536
1599,37.21064611028893
1600,37.210646110271256
1601,37.21064611025227
1602,37.21064611023195
1603,37.21064611021036
1604,37.210646110187426
1605,37.210646110163076
1606,37.21064611013736
1607,37.2106461101102
1608,37.21064611008158
1609,37.21064611005146
1610,37.21064611001987
1611,37.21064610998671
1612,37.210646109951995
1613,37.21064610991564
1614,37.21064610987766
1615,37.21064610983801
1616,37.21064610979666
1617,37.210646109753625
1618,37.2106461097088
1619,37.21064610966218
1620,37.210646109613776
1621,37.210646109563505
1622,37.210646109511444
1623,37.210646109457535
1624,37.21064610940171
1625,37.21064610934407
1626,37.21064610928457
1627,37.21064610922325
1628,37.21064610916012
1629,37.21064610909522
1630,37.21064610902866
1631,37.21064610896046
1632,37.21064610889075
1633,37.210646108819645
1634,37.21064610874722
1635,37.21064610867371
1636,37.21064610859928
1637,37.210646108524166
1638,37.210646108448586
1639,37.21064610837283
1640,37.21064610829726
1641,37.21064610822218
1642,37.21064610814796
1643,37.21064610807506
1644,37.21064610800389
1645,37.21064610793492
1646,37.210646107868676
1647,37.21064610780567
1648,37.21064610774642
1649,37.210646107691446
1650,37.210646107641345
1651,37.21064610759656
1652,37.210646107557615
1653,37.21064610752501
1654,37.21064610749912
1655,37.21064610748029
1656,37.210646107468826
1657,37.21064610746489
1658,37.210646107468605
1659,37.21064610747993
1660,37.21064610749872
1661,37.210646107524795
1662,37.210646107557785
1663,37.21064610759726
1664,37.21064610764276
1665,37.21064610769375
1666,37.21064610774968
1667,37.21064610780995
1668,37.21064610787397
1669,37.21064610794115
1670,37.21064610801101
1671,37.21064610808298
1672,37.210646108156546
1673,37.21064610823132
1674,37.21064610830684
1675,37.210646108382754
1676,37.21064610845866
1677,37.210646108534306
1678,37.20782220795979
1679,37.20782220768477
1680,37.2106461084191
1681,37.21064610849714
1682,37.175802334318206
1683,37.171645143661095
1684,37.204395183701905
1685,37.21064610879599
1686,37.210646108866726
1687,37.21064610893564
1688,37.210646109002695
1689,37.210646109067895
1690,37.17058726275802
1691,37.16318600329571
1692,37.21064610925179
1693,37.210646109309124
1694,37.210646109364575
1695,37.21064610941802
1696,37.21064610946957
1697,37.18932061493564
1698,37.1639361408883
1699,37.17981096782131
1700,37.2106461096569
1701,37.210646109699184
1702,37.210646109739656
1703,37.210646109778416
1704,37.210646109815485
1705,37.159344920468385
1706,37.161793768434606
1707,37.20805658619386
1708,37.21064610994737
1709,37.21064610997645
1710,37.21064611000398
1711,37.210646110030034
1712,37.20788073560544
1713,37.15733809182557
1714,37.1553686045062
1715,37.210646110119995
1716,37.210646110139024
1717,37.21064611015674
1718,37.21064611017314
1719,37.21064611018823
1720,37.17185322343339
1721,37.14918205289177
1722,37.18435595776386
1723,37.21064611023605
1724,37.210646110244866
1725,37.21064611025254
1726,37.21064611025896
1727,37.21064611026423
1728,37.13554570504453
1729,37.144762259411
1730,37.21064611027285
1731,37.21064611027337
1732,37.210646110272705
1733,37.21064611027087
1734,37.21064611026784
1735,37.20141547527149
1736,37.142734892590184
1737,37.15380731382551
1738,37.21064611024387
1739,37.210646110234876
1740,37.210646110224616
1741,37.21064611021316
1742,37.210646110200464
1743,37.16415720072106
1744,37.152773353569074
1745,37.19422741775532
1746,37.2106461101368
1747,37.21064611011761
1748,37.21064611009705
1749,37.21064611007513
1750,37.21064611005177
1751,37.152103434821015
1752,37.15325331925187
1753,37.21064610997306
1754,37.21064610994386
1755,37.210646109913064
1756,37.210646109880706
1757,37.21064610984677
1758,37.19623235432409
1759,37.16176104332964
1760,37.17056263462604
1761,37.21064610969421
1762,37.2106461096517
1763,37.2106461096074
1764,37.210646109561274
1765,37.21064610951326
1766,37.16463883762562
1767,37.16645592679388
1768,37.203961123669345
1769,37.210646109302026
1770,37.210646109244315
1771,37.21064610918465
1772,37.210646109123005
1773,37.21064610905939
1774,37.170900010368044
1775,37.16599997698776
1776,37.21064610885712
1777,37.210646108786044
1778,37.21064610871329
1779,37.21064610863895
1780,37.21064610856316
1781,37.19175948898083
1782,37.172168465272826
1783,37.1856504968331
1784,37.210646108249016
1785,37.210646108168895
1786,37.210646108088724
1787,37.210646108008845
1788,37.21064610792966
1789,37.171690643744256
1790,37.176694710893536
1791,37.210646107700605
1792,37.21064610762872
1793,37.21064610755997
1794,37.21064610749485
1795,37.21064610743403
1796,37.20866519250862
1797,37.1764795244531
1798,37.174766445288256
1799,37.21064610724456
1800,37.210646107213314
1801,37.2106461071894
1802,37.21064610717323
1803,37.21064610716499
1804,37.18561211813705
1805,37.17476026284504
1806,37.199629067288335
1807,37.210646107213
1808,37.21064610724456
1809,37.2106461072833
1810,37.21064610732871
1811,37.2106461073802
1812,37.17114011645649
1813,37.169438376394666
1814,37.210646107565395
1815,37.21064610763526
1816,37.21064610770818
1817,37.210646107783575
1818,37.210646107860875
1819,37.19982503960199
1820,37.174363380415876
1821,37.178377211150654
1822,37.21064610818005
1823,37.210646108260285
1824,37.20782220768477
1825,37.207822207484014
1826,37.21015340312918
1827,37.21024713718051
1828,37.17165805564362
1829,37.16635095427784
1830,37.20304519556287
1831,37.209927722530956
1832,37.209811156409515
1833,37.2096692480271
1834,37.209505451219194
1835,37.20932089037978
1836,37.20911571216353
1837,37.162805989214995
1838,37.15420909422847
1839,37.208401101456616
1840,37.20816320860147
1841,37.20795182771604
1842,37.20778073054868
1843,37.207663223425044
1844,37.207608023563694
1845,37.18370732586708
1846,37.155553927584755
1847,37.17103476479125
1848,37.20800280772342
1849,37.20821715565614
1850,37.20845475023144
1851,37.20870378766818
1852,37.20895902568695
1853,37.20921676482698
1854,37.15229746371981
1855,37.154889204359776
1856,37.20705801823525
1857,37.210110142013065
1858,37.21027469075039
1859,37.21040973508306
1860,37.21051401706384
1861,37.21058697995936
1862,37.20766571026202
1863,37.15228739210863
1864,37.15088450040665
1865,37.21064610997108
1866,37.210646109988986
1867,37.210646110005804
1868,37.21064611002152
1869,37.21064611003619
1870,37.21064611004982
1871,37.16911648633516
1872,37.14356001470496
1873,37.182485827938
1874,37.21064611009397
1875,37.21064611010248
1876,37.21064611011003
1877,37.210646110116535
1878,37.210646110122106
1879,37.2106461101267
1880,37.12951727954691
1881,37.138752828771736
1882,37.210646110134626
1883,37.210646110135336
1884,37.21064611013511
1885,37.21064611013391
1886,37.21064611013174
1887,37.2106461101286
1888,37.200808317251486
1889,37.13661025000489
1890,37.149851473143045
1891,37.21064609539221
1892,37.21064545435217
1893,37.21064283789572
1894,37.210636808634774
1895,37.21062670805991
1896,37.21061294265213
1897,37.16045640029291
1898,37.14725201789411
1899,37.19293518211375
1900,37.21053689178352
1901,37.21051635232352
1902,37.21049346875108
1903,37.21046524289936
1904,37.21042973787622
1905,37.21038789447832
1906,37.14625897783196
1907,37.14742713594615
1908,37.21023057538801
1909,37.21016100683265
1910,37.210075363030086
1911,37.209970798128765
1912,37.209848017540395
1913,37.2097065928686
1914,37.193271309133536
1915,37.154105621533965
1916,37.163899104109404
1917,37.20894702358877
1918,37.20872440263063
1919,37.208502416656884
1920,37.208286793376715
1921,37.20808383671994
1922,37.207901500157824
1923,37.15670261551822
1924,37.15831784374732
1925,37.19948184645611
1926,37.207551368579566
1927,37.207609794212516
1928,37.207732513948585
1929,37.207913943796086
1930,37.20815143711426
1931,37.208438217620056
1932,37.16279064553329
1933,37.15832742756724
1934,37.20940567829974
1935,37.2097098229578
1936,37.20998454157043
1937,37.210219225477104
1938,37.210406329551795
1939,37.21054006822817
1940,37.18999394876723
1941,37.16800090897275
1942,37.183346785585414
1943,37.210646108030055
1944,37.21064610795532
1945,37.21064610788046
1946,37.21064610780566
1947,37.21064610773119
1948,37.21064610765737
1949,37.16784015472954
1950,37.17286609855854
1951,37.21064610744298
1952,37.2106461073751
1953,37.21064610730962
1954,37.21064610724696
1955,37.21064610718757
1956,37.21064610713187
1957,37.208478684197935
1958,37.17259130927172
1959,37.17110913682034
1960,37.210646106954286
1961,37.21064610692315
1962,37.21064610689805
1963,37.21064610687919
1964,37.21064610686687
1965,37.21064610686119
1966,37.1832572008511
1967,37.17074242418541
1968,37.19859886714122
1969,37.21064610690601
1970,37.210646106933574
1971,37.210646106967246
1972,37.21064610700663
1973,37.2106461070514
1974,37.210646107101056
1975,37.166991728584954
1976,37.16514642850465
1977,37.21064610157812
1978,37.21064485050251
1979,37.21063947448122
1980,37.21062698504948
1981,37.21060639123462
1982,37.21057920639864
1983,37.19866871340376
1984,37.17010509169268
1985,37.17491680023864
1986,37.21045331359848
1987,37.21042643237015
1988,37.21026337279861
1989,37.207822207484014
1990,37.20782220720694
1991,37.21064610794957
1992,37.21064610802627
1993,37.21064610810194
1994,37.210646108176384
1995,37.210646108249584
1996,37.21064610832139
1997,37.210646108391714
1998,37.2106461084605
1999,37.210646108527705
2000,37.210646108593274
2001,37.21064610865717
2002,37.21064610871936
2003,37.210646108779876
2004,37.210646108838645
2005,37.21064610889572
2006,37.21064610895107
2007,37.21064610900472
2008,37.21064610905667
2009,37.210646109106946
2010,37.21064610915555
2011,37.2106461092025
2012,37.21064610924786
2013,37.210646109291595
2014,37.210646109333766
2015,37.21064610937442
2016,37.21064610941351
2017,37.21064610945115
2018,37.210646109487264
2019,37.21064610952196
2020,37.21064610955526
2021,37.21064610958716
2022,37.2106461096177
2023,37.21064610964688
2024,37.21064610967476
2025,37.21064610970135
2026,37.21064610972664
2027,37.2106461097507
2028,37.21064610977354
2029,37.21064610979514
2030,37.210646109815585
2031,37.21064610983485
2032,37.210646109852966
2033,37.21064610986995
2034,37.2106461098858
2035,37.21064610990056
2036,37.21064610991421
2037,37.21064610992677
2038,37.210646109938295
2039,37.21064610994875
2040,37.21064610995812
2041,37.2106461099665
2042,37.210646109973815
2043,37.21064610998014
2044,37.21064610998541
2045,37.210646109989675
2046,37.21064610999292
2047,37.210646109995196
2048,37.21064610999643
2049,37.210646109996695
2050,37.210646109995935
2051,37.210646109994165
2052,37.21064610999141
2053,37.210646109987614
2054,37.21064610998285
2055,37.21064610997703
2056,37.21064610997021
2057,37.21064610996233
2058,37.21064610995344
2059,37.210646109943546
2060,37.210646109932554
2061,37.21064610992052
2062,37.21064610990741
2063,37.210646109893176
2064,37.21064610987786
2065,37.210646109861464
2066,37.21064610984391
2067,37.21064610982519
2068,37.210646109805374
2069,37.210646109784335
2070,37.210646109762095
2071,37.21064610973866
2072,37.210646109713984
2073,37.210646109688035
2074,37.2106461096608
2075,37.21064610963227
2076,37.21064610960241
2077,37.210646109571194
2078,37.21064610953859
2079,37.210646109504594
2080,37.21064610946916
2081,37.210646109432275
2082,37.21064610939389
2083,37.21064610935401
2084,37.21064610931259
2085,37.21064610926958
2086,37.210646109224996
2087,37.210646109178825
2088,37.21064610913095
2089,37.210646109081466
2090,37.210646109030286
2091,37.21064610897741
2092,37.21064610892282
2093,37.21064610886651
2094,37.21064610880848
2095,37.21064610874869
2096,37.21064610868722
2097,37.210646108624005
2098,37.21064610855912
2099,37.21064610849259
2100,37.21064610842443
2101,37.21064610835469
2102,37.21064610828344
2103,37.2106461082108
2104,37.210646108136814
2105,37.210646108061646
2106,37.21064610798537
2107,37.21064610790821
2108,37.21064610783028
2109,37.210646107751806
2110,37.21064610767299
2111,37.210646107594066
2112,37.21064610751537
2113,37.21064610743714
2114,37.21064610735971
2115,37.21064610728341
2116,37.21064610720867
2117,37.21064610713581
2118,37.21064610706529
2119,37.210646106997494
2120,37.21064610693289
2121,37.21064610687198
2122,37.21064610681512
2123,37.2106461067628
2124,37.21064610671554
2125,37.21064610667364
2126,37.210646106637604
2127,37.21064610660772
2128,37.210646106584356
2129,37.2106461065678
2130,37.21064610655823
2131,37.21064610655583
2132,37.2106461065606
2133,37.21064610657255
2134,37.2106461065916
2135,37.210646106617496
2136,37.21064610665001
2137,37.21064610668883
2138,37.21064610673349
2139,37.21064610678362
2140,37.21064610683867
2141,37.21064610689819
2142,37.2106461069617
2143,37.21064610702868
2144,37.21064610709865
2145,37.210646107171144
2146,37.210646107245694
2147,37.21064610732189
2148,37.210646107399356
2149,37.210646107477686
2150,37.210646107556606
2151,37.21064610763574
2152,37.210646107714844
2153,37.21064610779365
2154,37.20782220720694
2155,37.207822207007645
2156,37.21064610775775
2157,37.210646107837746
2158,37.21064610791651
2159,37.21064610799395
2160,37.210646108069966
2161,37.210646108144466
2162,37.21064610821733
2163,37.21064610828857
2164,37.21064610835807
2165,37.21064610842585
2166,37.21064610849185
2167,37.210646108556034
2168,37.21064610861843
2169,37.21064610867899
2170,37.21064610873776
2171,37.21064610879475
2172,37.210646108849915
2173,37.21064610890331
2174,37.21064610895493
2175,37.210646109004855
2176,37.21064610905305
2177,37.21064610909956
2178,37.2106461091444
2179,37.21064610918762
2180,37.21064610922921
2181,37.21064610926925
2182,37.21064610930772
2183,37.21064610934469
2184,37.21064610938016
2185,37.21064610941412
2186,37.21064610944668
2187,37.21064610947781
2188,37.21064610950754
2189,37.21064610953592
2190,37.210646109562965
2191,37.2106461095887
2192,37.210646109613144
2193,37.21064610963628
2194,37.2106461096582
2195,37.2106461096789
2196,37.21064610969834
2197,37.21064610971664
2198,37.21064610973374
2199,37.2106461097497
2200,37.21064610976448
2201,37.210646109778146
2202,37.21064610979068
2203,37.21064610980211
2204,37.21064610981245
2205,37.210646109821724
2206,37.21064610982985
2207,37.21064610983697
2208,37.210646109843
2209,37.21064610984798
2210,37.210646109851915
2211,37.210646109854785
2212,37.210646109856604
2213,37.210646109857386
2214,37.21064610985714
2215,37.210646109855816
2216,37.21064610985346
2217,37.21064610985004
2218,37.2106461098456
2219,37.2106461098401
2220,37.210646109833526
2221,37.210646109825866
2222,37.210646109817176
2223,37.21064610980739
2224,37.21064610979649
2225,37.21064610978449
2226,37.21064610977142
2227,37.21064610975718
2228,37.21064610974181
2229,37.210646109725296
2230,37.21064610970761
2231,37.21064610968874
2232,37.21064610966867
2233,37.210646109647385
2234,37.21064610962485
2235,37.21064610960105
2236,37.21064610957599
2237,37.210646109549614
2238,37.21064610952193
2239,37.21064610949285
2240,37.21064610946243
2241,37.21064610943059
2242,37.21064610939733
2243,37.210646109362614
2244,37.210646109326404
2245,37.210646109288696
2246,37.21064610924943
2247,37.210646109208625
2248,37.2106461091662
2249,37.21064610912215
2250,37.21064610907648
2251,37.210646109029085
2252,37.210646108979994
2253,37.210646108929176
2254,37.21064610887657
2255,37.21064610882224
2256,37.21064610876607
2257,37.210646108708104
2258,37.21064610864833
2259,37.21064610858673
2260,37.21064610852332
2261,37.21064610845808
2262,37.21064610839105
2263,37.21064610832226
2264,37.21064610825173
2265,37.21064610817948
2266,37.21064610810563
2267,37.2106461080302
2268,37.21064610795335
2269,37.210646107875085
2270,37.21064610779561
2271,37.21064610771507
2272,37.210646107633615
2273,37.21064610755142
2274,37.21064610746876
2275,37.21064610738582
2276,37.21064610730291
2277,37.21064610722033
2278,37.21064610713835
2279,37.21064610705738
2280,37.210646106977755
2281,37.21064610689992
2282,37.21064610682428
2283,37.210646106751284
2284,37.21064610668138
2285,37.21064610661506
2286,37.210646106552794
2287,37.21064610649507
2288,37.21064610644237
2289,37.21064610639515
2290,37.21064610635388
2291,37.210646106318954
2292,37.21064610629068
2293,37.210646106269486
2294,37.210646106255595
2295,37.210646106249186
2296,37.21064610625037
2297,37.210646106259205
2298,37.21064610627559
2299,37.210646106299365
2300,37.2106461063303
2301,37.21064610636803
2302,37.21064610641222
2303,37.210646106462356
2304,37.21064610651801
2305,37.2106461065786
2306,37.21064610664361
2307,37.210646106712545
2308,37.210646106784836
2309,37.21064610686001
2310,37.210646106937574
2311,37.21064610701707
2312,37.210646107098036
2313,37.21064610718009
2314,37.21064610726289
2315,37.21064610734602
2316,37.21064610742928
2317,37.21064610751232
2318,37.21064610759487
2319,37.207822207007645
